,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,original_Ticker,Gender,ISIN CODE,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
14,2017-08-31,2017-08-30,SATS,Rayner David,"EVP, CFO, COO, Treasurer",S - Sale,SATS,Male,US2787681061,-0.003295819296879508,-0.00818353639191749,-0.0028744822451429322,-0.003121373398145743,-0.0025606258341876035,-0.0531804718871903,0.0001256708377632516,0.00043001313678137803,0.02122547948705208,-0.009259612646262341,0.004908996418504048,-0.0037305511298395596,-0.012456848115906432,-0.009530426696022082,0.007188411962656734,0.009971562486875845,0.024041158415929912,-0.0023689031438556395,-0.009961834392207655,0.0007238315856129755,0.007809011398295363,0.016690126436482416,-0.009181615885403803,-0.0006815562823139353,-0.02043553304086322,-0.009138314882458266,-0.02392435808951588,-0.009475078379641792,-0.0009810650709588004,0.006033726210707872,0.0003435693294125661,0.004016392931364597,0.009576487254514572,-0.0029909449758373837,0.0062357898261549615,0.00017701284458809384,0.003357809748406721,-0.006174705015014669,-0.015744529279756007,-0.004355573336023324,0.010087900876436193,-0.004360020817565105
15,2017-08-31,2017-08-30,SATS,Johnson Anders N,"CSO, Pres - ESS",S - Sale,SATS,Male,US2787681061,-0.003295819296879508,-0.00818353639191749,-0.0028744822451429322,-0.003121373398145743,-0.0025606258341876035,-0.0531804718871903,0.0001256708377632516,0.00043001313678137803,0.02122547948705208,-0.009259612646262341,0.004908996418504048,-0.0037305511298395596,-0.012456848115906432,-0.009530426696022082,0.007188411962656734,0.009971562486875845,0.024041158415929912,-0.0023689031438556395,-0.009961834392207655,0.0007238315856129755,0.007809011398295363,0.016690126436482416,-0.009181615885403803,-0.0006815562823139353,-0.02043553304086322,-0.009138314882458266,-0.02392435808951588,-0.009475078379641792,-0.0009810650709588004,0.006033726210707872,0.0003435693294125661,0.004016392931364597,0.009576487254514572,-0.0029909449758373837,0.0062357898261549615,0.00017701284458809384,0.003357809748406721,-0.006174705015014669,-0.015744529279756007,-0.004355573336023324,0.010087900876436193,-0.004360020817565105
20,2017-06-05,2017-06-01,SATS,Rayner David,"EVP, CFO, COO, Treasurer",S - Sale,SATS,Male,US2787681061,0.022510793379889576,0.0015813864769821868,-0.00542399648624752,-0.020738280705766672,-0.009738204233975407,-0.003355373230971051,0.013900981881855066,0.004611746706440983,-0.013804592579244731,0.006598094717154623,0.009197859399363668,0.010470341126988095,-0.0017306288665409932,0.004976252410097306,-0.0005458492170168802,0.002855154631163946,-0.0005807579589446698,-0.01121916880529195,0.006005512914834162,0.016920450387904913,0.014683741090728921,0.0030643842268854816,-0.006953832936956349,-0.009980523065354827,0.023864955540779734,-0.005262534909868951,-0.004854482521634549,0.0063736930278163895,0.002436274590075977,-0.004936493466059611,-0.012144708917946057,0.022080014858736393,-0.01964301327568529,-0.004612420051992244,-0.006063432663211091,0.0024035501919426974,0.0037739986909580596,-0.011401353446805047,0.014317824062826601,-0.0032479374601006336,-0.003285129173784788,-0.004835074463502853
21,2017-06-05,2017-06-01,SATS,Dugan Michael T,"CEO, Pres",S - Sale,SATS,Male,US2787681061,0.022510793379889576,0.0015813864769821868,-0.00542399648624752,-0.020738280705766672,-0.009738204233975407,-0.003355373230971051,0.013900981881855066,0.004611746706440983,-0.013804592579244731,0.006598094717154623,0.009197859399363668,0.010470341126988095,-0.0017306288665409932,0.004976252410097306,-0.0005458492170168802,0.002855154631163946,-0.0005807579589446698,-0.01121916880529195,0.006005512914834162,0.016920450387904913,0.014683741090728921,0.0030643842268854816,-0.006953832936956349,-0.009980523065354827,0.023864955540779734,-0.005262534909868951,-0.004854482521634549,0.0063736930278163895,0.002436274590075977,-0.004936493466059611,-0.012144708917946057,0.022080014858736393,-0.01964301327568529,-0.004612420051992244,-0.006063432663211091,0.0024035501919426974,0.0037739986909580596,-0.011401353446805047,0.014317824062826601,-0.0032479374601006336,-0.003285129173784788,-0.004835074463502853
28,2016-11-15,2016-11-11,SATS,Rayner David,"EVP, CFO, COO, Treasurer",S - Sale+OE,SATS,Male,US2787681061,0.002684130404076644,-0.0037386445189437163,0.0035316370880559963,-2.0302547344691526e-05,0.011913326141187262,-0.0006695131719658526,-0.005924252932144929,0.00794043927622488,-0.005296771601493355,0.002164946466103502,0.006479385671584471,-0.017405274388743244,-0.010325644089863383,0.002136445127773063,0.002846436135743549,0.00786419588473434,0.015180740406964863,0.026097087135535265,0.02830310001723079,0.01256262167388106,0.004679210638105349,-0.008221770722189749,-0.006048039960431968,-0.0035589219490038577,0.002196333707584765,0.004443374182013177,7.656395138794605e-06,0.0014098443635782443,-0.0002642009409487941,0.005319544464445645,-0.007793542545384621,-0.0018671377923207577,0.017531053701238725,0.01945411345535123,-0.02020711675701543,0.013842831045631969,0.005246015447031111,0.008805599703161464,0.011997620307716209,-0.009712987921722862,-0.011475515181314934,-0.009834403273635599
29,2016-11-15,2016-11-11,SATS,Kilaru Kranti,"EVP, Bus Systems, IT, Ops",S - Sale+OE,SATS,Male,US2787681061,0.002684130404076644,-0.0037386445189437163,0.0035316370880559963,-2.0302547344691526e-05,0.011913326141187262,-0.0006695131719658526,-0.005924252932144929,0.00794043927622488,-0.005296771601493355,0.002164946466103502,0.006479385671584471,-0.017405274388743244,-0.010325644089863383,0.002136445127773063,0.002846436135743549,0.00786419588473434,0.015180740406964863,0.026097087135535265,0.02830310001723079,0.01256262167388106,0.004679210638105349,-0.008221770722189749,-0.006048039960431968,-0.0035589219490038577,0.002196333707584765,0.004443374182013177,7.656395138794605e-06,0.0014098443635782443,-0.0002642009409487941,0.005319544464445645,-0.007793542545384621,-0.0018671377923207577,0.017531053701238725,0.01945411345535123,-0.02020711675701543,0.013842831045631969,0.005246015447031111,0.008805599703161464,0.011997620307716209,-0.009712987921722862,-0.011475515181314934,-0.009834403273635599
37,2016-03-02,2016-02-29,SATS,Rayner David,"EVP, CFO, Treasurer",S - Sale,SATS,Male,US2787681061,0.0016189926323163083,0.020063405459108057,0.015112436209116332,-0.0011767412145159035,-0.02037182337435544,-0.02343814037073054,-0.00048444733487534343,-0.0039546752807176015,0.03199376048309591,-0.0006197232109633827,0.023777184955414348,0.001700004454672421,0.0011035804912505548,0.007232516164769352,0.003270549802371866,0.02804966236846312,0.11617268662760771,0.04290286158929952,0.00014931997731364188,0.0014109266006778662,-0.015052841350315012,-0.0007048688032308838,0.010946914117295595,-0.0059260562256452974,0.016062862276339743,-0.008567239404268002,-0.006551179561837714,0.006772395917047333,-0.0016900228080522703,-0.01226191919605008,-0.014951932395503027,-0.00612359837423445,0.011164822519337442,-0.0023152657362171844,-0.004140176626252037,-0.013856473991742443,-0.019190266131161624,0.013144838943070496,-0.0006197232109633827,-0.0016655851902831267,-0.003228674592713171,0.003117580769681245
38,2016-03-02,2016-02-29,SATS,Federico Anthony M,Dir,S - Sale+OE,SATS,Male,US2787681061,0.0016189926323163083,0.020063405459108057,0.015112436209116332,-0.0011767412145159035,-0.02037182337435544,-0.02343814037073054,-0.00048444733487534343,-0.0039546752807176015,0.03199376048309591,-0.0006197232109633827,0.023777184955414348,0.001700004454672421,0.0011035804912505548,0.007232516164769352,0.003270549802371866,0.02804966236846312,0.11617268662760771,0.04290286158929952,0.00014931997731364188,0.0014109266006778662,-0.015052841350315012,-0.0007048688032308838,0.010946914117295595,-0.0059260562256452974,0.016062862276339743,-0.008567239404268002,-0.006551179561837714,0.006772395917047333,-0.0016900228080522703,-0.01226191919605008,-0.014951932395503027,-0.00612359837423445,0.011164822519337442,-0.0023152657362171844,-0.004140176626252037,-0.013856473991742443,-0.019190266131161624,0.013144838943070496,-0.0006197232109633827,-0.0016655851902831267,-0.003228674592713171,0.003117580769681245
53,2015-02-26,2015-02-24,SATS,Schroeder C Mike,Dir,S - Sale+OE,SATS,Male,US2787681061,-0.0013200404857208444,0.008703439870720642,-0.011290248742318838,-0.004199073135092535,0.01924037081432631,-0.009387653493733846,0.01165503945452614,-0.004102715641602327,0.00417569797675639,-0.0026940143421459485,-0.0007322509721593953,0.009137831055189609,0.007706063600938479,-0.0004172631784736692,-0.002765303193369262,0.0037882046134103,-0.0175176348920967,0.014592096797094863,-0.008169909381992933,-0.00769812355587603,-0.004960738425112425,-0.007997507064323088,0.008762571922996287,0.0029530183590231874,0.006515135606801876,-0.027702273282900508,0.0006931839084233038,0.005764523141405068,-0.014762700732847276,-0.036368172712355804,0.019395257024100044,0.003720440155838289,-0.016885695087195708,0.001996785021236313,-0.010720862692431487,-0.0031240486680825406,-0.001288478751256032,0.0145654955854441,-0.0018209352522656516,-0.0023499619429467825,-0.004322078584963378,-0.0034146086613132875
